source,target,osmid,highway,ref,oneway,reversed,length_m,name,maxspeed,lanes
600002069,600003773,2000241,secondary,,False,True,266.9686,Avenue Mohamed Ali,30,
600003813,600003957,2000242,residential,,False,False,116.3844,,,
600003957,600003813,2000242,residential,,False,True,116.3844,,,
600003813,600004013,2000243,unclassified,,False,False,177.8423,,,
600004013,600003813,2000243,unclassified,,False,True,177.8423,,,
600003853,600004021,2000244,unclassified,,False,False,155.3266,,,
600004021,600003853,2000244,unclassified,,False,True,155.3266,,,
600003853,600003789,2000245,residential,,False,False,191.6008,,,
600003789,600003853,2000245,residential,,False,True,191.6008,,,
600003877,600002877,2000246,residential,,False,False,287.4851,,,
600002877,600003877,2000246,residential,,False,True,287.4851,,,
600003877,600003853,2000247,residential,,False,False,308.5983,,,
600003853,600003877,2000247,residential,,False,True,308.5983,,,
600003877,600003277,2000248,residential,,False,False,338.4046,,,
600003277,600003877,2000248,residential,,False,True,338.4046,,,
600003957,600003221,2000249,residential,,False,False,209.8851,,,
600003221,600003957,2000249,residential,,False,True,209.8851,,,
600004021,600003277,2000250,residential,,False,False,197.7609,,,
600003277,600004021,2000250,residential,,False,True,197.7609,,,
600004037,600004157,2000251,tertiary,,False,False,156.0224,,,
600004157,600004037,2000251,tertiary,,False,True,156.0224,,,
600004037,600003581,2000252,residential,,False,False,226.6497,,,
600003581,600004037,2000252,residential,,False,True,226.6497,,,
600004045,600002733,2000253,residential,,False,False,146.1688,,,
600002733,600004045,2000253,residential,,False,True,146.1688,,,
600004045,600004013,2000254,unclassified,,False,False,164.0697,,,
600004013,600004045,2000254,unclassified,,False,True,164.0697,,,
600004045,600003221,2000255,residential,,False,False,215.0149,,,
600003221,600004045,2000255,residential,,False,True,215.0149,,,
600004053,600004117,2000256,residential,,False,False,51.7428,,,
600004117,600004053,2000256,residential,,False,True,51.7428,,,
600004053,600004061,2000257,residential,,False,False,136.1188,,,
600004061,600004053,2000257,residential,,False,True,136.1188,,,
600004053,600004069,2000258,residential,,False,False,243.0766,,,
600004069,600004053,2000258,residential,,False,True,243.0766,,,
600004061,600004117,2000259,residential,,False,False,144.4874,,,
600004117,600004061,2000259,residential,,False,True,144.4874,,,
600004061,600003157,2000260,residential,,False,False,201.3922,,,
600003157,600004061,2000260,residential,,False,True,201.3922,,,
600004069,600004117,2000261,residential,,False,False,210.8911,,,
600004117,600004069,2000261,residential,,False,True,210.8911,,,
600004069,600004061,2000262,residential,,False,False,333.2147,,,
600004061,600004069,2000262,residential,,False,True,333.2147,,,
600004069,600004045,2000263,residential,,False,False,371.9461,,,
600004045,600004069,2000263,residential,,False,True,371.9461,,,
600004117,600004045,2000264,residential,,False,False,344.9048,,,
600004045,600004117,2000264,residential,,False,True,344.9048,,,
600004117,600003157,2000265,residential,,False,False,352.8577,,,
600003157,600004117,2000265,residential,,False,True,352.8577,,,
600004157,600003581,2000266,residential,,False,False,352.5344,,,
600003581,600004157,2000266,residential,,False,True,352.5344,,,
600000373,600003829,2000267,residential,,False,False,726.8182,,,
600003829,600000373,2000267,residential,,False,True,726.8182,,,
600000373,600004157,2000268,residential,,False,False,817.1266,,,
600004157,600000373,2000268,residential,,False,True,817.1266,,,
600003285,600003829,2000269,residential,,False,False,265.3836,,,
600003829,600003285,2000269,residential,,False,True,265.3836,,,
600003285,600004037,2000270,tertiary_link,,False,False,443.4908,,,
600004037,600003285,2000270,tertiary_link,,False,True,443.4908,,,
600003285,600004157,2000271,residential,,False,False,469.2758,,,
600004157,600003285,2000271,residential,,False,True,469.2758,,,
600003285,600003213,2000272,residential,,False,False,530.7591,,,
600003213,600003285,2000272,residential,,False,True,530.7591,,,
600003285,600003789,2000273,residential,,False,False,614.3413,,,
600003789,600003285,2000273,residential,,False,True,614.3413,,,
600003829,600004157,2000274,residential,,False,False,351.3919,,,
600004157,600003829,2000274,residential,,False,True,351.3919,,,
600003829,600004037,2000275,residential,,False,False,423.4108,,,
600004037,600003829,2000275,residential,,False,True,423.4108,,,
600003829,600003213,2000276,residential,,False,False,631.7603,,,
600003213,600003829,2000276,residential,,False,True,631.7603,,,
600003829,600003581,2000277,residential,,False,False,651.5758,,,
600003581,600003829,2000277,residential,,False,True,651.5758,,,
600000109,600000469,2000278,residential,,False,False,232.9133,,,
600000469,600000109,2000278,residential,,False,True,232.9133,,,
600000109,600001197,2000279,residential,,False,False,235.6606,,,
600001197,600000109,2000279,residential,,False,True,235.6606,,,
600000109,600000765,2000280,residential,,False,False,237.8037,,,
600000765,600000109,2000280,residential,,False,True,237.8037,,,
600000109,600000357,2000281,residential,,False,False,440.1941,,,
600000357,600000109,2000281,residential,,False,True,440.1941,,,
600000213,600000573,2000282,residential,,False,False,71.8624,,,
600000573,600000213,2000282,residential,,False,True,71.8624,,,
600000213,600001877,2000283,residential,,False,False,196.4868,,,
600001877,600000213,2000283,residential,,False,True,196.4868,,,
600000213,600001765,2000284,secondary,,False,False,200.4774,,30,
600001765,600000213,2000284,secondary,,False,True,200.4774,,30,
600000213,600000581,2000285,residential,,False,False,244.7862,,,
600000581,600000213,2000285,residential,,False,True,244.7862,,,
600000221,600001333,2000286,residential,,False,False,257.0657,,,
600001333,600000221,2000286,residential,,False,True,257.0657,,,
600000221,600001581,2000287,residential,,False,False,310.536,,,
600001581,600000221,2000287,residential,,False,True,310.536,,,
600000221,600000509,2000288,residential,,False,False,337.268,,,
600000509,600000221,2000288,residential,,False,True,337.268,,,
600000237,600002005,2000289,residential,,False,False,155.0143,,,
600002005,600000237,2000289,residential,,False,True,155.0143,,,
600000237,600001141,2000290,residential,,False,False,238.7714,,,
600001141,600000237,2000290,residential,,False,True,238.7714,,,
600000237,600001381,2000291,residential,,False,False,296.2422,,,
600001381,600000237,2000291,residential,,False,True,296.2422,,,
600000253,600000509,2000292,residential,,False,False,198.3757,,,
600000509,600000253,2000292,residential,,False,True,198.3757,,,
600000253,600001277,2000293,residential,,False,False,227.9025,,,
600001277,600000253,2000293,residential,,False,True,227.9025,,,
600000253,600001933,2000294,residential,,False,False,381.5569,,,
600001933,600000253,2000294,residential,,False,True,381.5569,,,
600000357,600002021,2000295,residential,,False,False,125.4847,,,
600002021,600000357,2000295,residential,,False,True,125.4847,,,
600000357,600001381,2000296,residential,,False,False,298.7903,,,
600001381,600000357,2000296,residential,,False,True,298.7903,,,
600000413,600000549,2000297,tertiary,,False,False,226.9966,,,
600000549,600000413,2000297,tertiary,,False,True,226.9966,,,
600000413,600000581,2000298,tertiary,,False,False,414.603,Avenue Mohamed Ali,,
600000581,600000413,2000298,tertiary,,False,True,414.603,Avenue Mohamed Ali,,
600000413,600001765,2000299,residential,,False,False,431.5025,,,
600001765,600000413,2000299,residential,,False,True,431.5025,,,
600000469,600000765,2000300,residential,,False,False,22.8596,,,
600000765,600000469,2000300,residential,,False,True,22.8596,,,
600000469,600002021,2000301,residential,,False,False,292.2186,,,
600002021,600000469,2000301,residential,,False,True,292.2186,,,
600000509,600001277,2000302,residential,,False,False,209.9047,,,
600001277,600000509,2000302,residential,,False,True,209.9047,,,
600000509,600001933,2000303,residential,,False,False,218.1885,,,
600001933,600000509,2000303,residential,,False,True,218.1885,,,
600000509,600001229,2000304,residential,,False,False,309.505,,,
600001229,600000509,2000304,residential,,False,True,309.505,,,
600000549,600000581,2000305,residential,,False,False,180.4431,,,
600000581,600000549,2000305,residential,,False,True,180.4431,,,
600000549,600002293,2000306,secondary,RR8,False,False,265.996,,30,
600002293,600000549,2000306,secondary,RR8,False,True,265.996,,30,
600000549,600000213,2000307,residential,,False,False,305.1734,,,
600000213,600000549,2000307,residential,,False,True,305.1734,,,
600000549,600000573,2000308,residential,,False,False,370.724,,,
600000573,600000549,2000308,residential,,False,True,370.724,,,
600000573,600001997,2000309,tertiary,,False,False,123.4269,,,
600001997,600000573,2000309,tertiary,,False,True,123.4269,,,
600000573,600001877,2000310,residential,,False,False,140.8016,,,
600001877,600000573,2000310,residential,,False,True,140.8016,,,
600000573,600001765,2000311,residential,,False,False,240.0261,,,
600001765,600000573,2000311,residential,,False,True,240.0261,,,
600000573,600002037,2000312,secondary,GP7,False,False,281.2577,,30,
600002037,600000573,2000312,secondary,GP7,False,True,281.2577,,30,
600000581,600000573,2000313,residential,,False,False,283.9799,,,
600000573,600000581,2000313,residential,,False,True,283.9799,,,
600000581,600001997,2000314,residential,,False,False,382.2466,,,
600001997,600000581,2000314,residential,,False,True,382.2466,,,
600000581,600001765,2000315,residential,,False,False,403.4284,,,
600001765,600000581,2000315,residential,,False,True,403.4284,,,
600000669,600001197,2000316,residential,,False,False,387.02,,,
600001197,600000669,2000316,residential,,False,True,387.02,,,
600000669,600000221,2000317,residential,,False,False,455.8459,,,
600000221,600000669,2000317,residential,,False,True,455.8459,,,
600000669,600000253,2000318,residential,,False,False,479.0635,,,
600000253,600000669,2000318,residential,,False,True,479.0635,,,
600000741,600001581,2000319,tertiary,,False,False,59.7426,,,
600001581,600000741,2000319,tertiary,,False,True,59.7426,,,
600000741,600001381,2000320,residential,,False,False,223.3864,,,
600001381,600000741,2000320,residential,,False,True,223.3864,,,
600000741,600002685,2000321,residential,,False,False,280.7759,,,
600002685,600000741,2000321,residential,,False,True,280.7759,,,
600000765,600002469,2000322,tertiary,,False,False,221.8332,,,
600002469,600000765,2000322,tertiary,,False,True,221.8332,,,
600000997,600001277,2000323,residential,,False,False,187.4901,,,
600001277,600000997,2000323,residential,,False,True,187.4901,,,
600000997,600001229,2000324,residential,,False,False,273.6393,,,
600001229,600000997,2000324,residential,,False,True,273.6393,,,
600000997,600001933,2000325,unclassified,,False,False,297.8296,,,
600001933,600000997,2000325,unclassified,,False,True,297.8296,,,
600001141,600002773,2000326,residential,,False,False,177.0834,,,
600002773,600001141,2000326,residential,,False,True,177.0834,,,
600001141,600002229,2000327,secondary,MC52,False,False,312.0978,,30,
600002229,600001141,2000327,secondary,MC52,False,True,312.0978,,30,
600001141,600002005,2000328,residential,,False,False,338.5629,,,
600002005,600001141,2000328,residential,,False,True,338.5629,,,
600001197,600002821,2000329,residential,,False,False,268.4818,,,
600002821,600001197,2000329,residential,,False,True,268.4818,,,
600001197,600002469,2000330,primary,GP7,False,False,262.7186,,50,2
600002469,600001197,2000330,primary,GP7,False,True,262.7186,,50,2
600001229,600001933,2000331,secondary,RR7,False,False,99.2497,Rue Ibn Khaldoun,30,
600001933,600001229,2000331,secondary,RR7,False,True,99.2497,Rue Ibn Khaldoun,30,
600001229,600002629,2000332,residential,,False,False,150.8925,,,
600002629,600001229,2000332,residential,,False,True,150.8925,,,
600001229,600001253,2000333,residential,,False,False,236.8756,,,
600001253,600001229,2000333,residential,,False,True,236.8756,,,
600001253,600002693,2000334,residential,,False,False,196.2004,,,
600002693,600001253,2000334,residential,,False,True,196.2004,,,
600001253,600002901,2000335,residential,,False,False,282.6265,,,
600002901,600001253,2000335,residential,,False,True,282.6265,,,
600001253,600001933,2000336,residential,,False,False,301.7466,,,
600001933,600001253,2000336,residential,,False,True,301.7466,,,
600001253,600002941,2000337,residential,,False,False,306.5705,,,
600002941,600001253,2000337,residential,,False,True,306.5705,,,
600001277,600002629,2000338,residential,,False,False,196.5612,,,
600002629,600001277,2000338,residential,,False,True,196.5612,,,
600001325,600001909,2000339,unclassified,,False,False,221.0022,,,
600001909,600001325,2000339,unclassified,,False,True,221.0022,,,
600001325,600002941,2000340,residential,,False,False,369.8806,,,
600002941,600001325,2000340,residential,,False,True,369.8806,,,
600001325,600001997,2000341,residential,,False,False,446.1095,,,
600001997,600001325,2000341,residential,,False,True,446.1095,,,
600001325,600001877,2000342,residential,,False,False,468.1648,,,
600001877,600001325,2000342,residential,,False,True,468.1648,,,
600001325,600000573,2000343,residential,,False,False,564.3124,,,
600000573,600001325,2000343,residential,,False,True,564.3124,,,
600001333,600002413,2000344,residential,,False,False,134.2336,,,
600002413,600001333,2000344,residential,,False,True,134.2336,,,
600001333,600002685,2000345,tertiary,,False,False,168.8841,شارع الحبيب بورقيبة,,
600002685,600001333,2000345,tertiary,,False,True,168.8841,شارع الحبيب بورقيبة,,
600001333,600001581,2000346,primary,,True,False,253.8743,Rue Ali Belhouane,50,2
